source_ip_address,source_port_number,destination_ip_address,destination_port_number,is_ack,destination_mac_address,acknowledge_number,is_rst,is_cwr,is_fin,total_ip_packet_length,window_size,network_protocol,is_psh,is_syn,is_urg,transport_protocol,ttl,ip_identifier,sequence_number,is_ece,source_mac_address,attack_flag,attack_step,attack_name
127.0.0.1,52930,127.0.0.1,7443,1,00:00:00:00:00:00,2644410511,0,0,1,52,512,IP,0,0,0,TCP,64,26700,4062650050,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52930,1,00:00:00:00:00:00,4062650051,0,0,0,52,512,IP,0,0,0,TCP,64,0,2644410511,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52936,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,63916,354646935,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52936,1,00:00:00:00:00:00,354646936,0,0,0,60,65483,IP,0,0,0,TCP,64,0,217081595,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52936,127.0.0.1,7443,1,00:00:00:00:00:00,217081596,0,0,0,52,512,IP,0,0,0,TCP,64,63917,354646936,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52936,127.0.0.1,7443,1,00:00:00:00:00:00,217081596,0,0,0,309,512,IP,1,0,0,TCP,64,63918,354646936,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52936,1,00:00:00:00:00:00,354647193,0,0,0,52,510,IP,0,0,0,TCP,64,40589,217081596,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52936,1,00:00:00:00:00:00,354647193,0,0,0,1183,512,IP,1,0,0,TCP,64,40590,217081596,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52936,127.0.0.1,7443,1,00:00:00:00:00:00,217082727,0,0,0,52,504,IP,0,0,0,TCP,64,63919,354647193,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52936,127.0.0.1,7443,1,00:00:00:00:00:00,217082727,0,0,0,958,512,IP,1,0,0,TCP,64,63920,354647193,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52936,127.0.0.1,7443,1,00:00:00:00:00:00,217082727,0,0,0,209,512,IP,1,0,0,TCP,64,63921,354648099,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52936,1,00:00:00:00:00:00,354648256,0,0,0,52,504,IP,0,0,0,TCP,64,40591,217082727,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52936,1,00:00:00:00:00:00,354648256,0,0,0,595,507,IP,1,0,0,TCP,64,40592,217082727,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52936,1,00:00:00:00:00:00,354648256,0,0,1,1101,512,IP,1,0,0,TCP,64,40593,217083270,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52936,127.0.0.1,7443,1,00:00:00:00:00:00,217084320,0,0,0,52,503,IP,0,0,0,TCP,64,63922,354648256,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52936,127.0.0.1,7443,1,00:00:00:00:00:00,217084320,0,0,1,52,512,IP,0,0,0,TCP,64,63923,354648256,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52936,1,00:00:00:00:00:00,354648257,0,0,0,52,512,IP,0,0,0,TCP,64,0,217084320,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52948,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,30987,1360527504,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52948,1,00:00:00:00:00:00,1360527505,0,0,0,60,65483,IP,0,0,0,TCP,64,0,3015319058,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52948,127.0.0.1,7443,1,00:00:00:00:00:00,3015319059,0,0,0,52,512,IP,0,0,0,TCP,64,30988,1360527505,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52948,127.0.0.1,7443,1,00:00:00:00:00:00,3015319059,0,0,0,309,512,IP,1,0,0,TCP,64,30989,1360527505,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52948,1,00:00:00:00:00:00,1360527762,0,0,0,52,510,IP,0,0,0,TCP,64,23678,3015319059,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52948,1,00:00:00:00:00:00,1360527762,0,0,0,1183,512,IP,1,0,0,TCP,64,23679,3015319059,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52948,127.0.0.1,7443,1,00:00:00:00:00:00,3015320190,0,0,0,52,504,IP,0,0,0,TCP,64,30990,1360527762,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52948,127.0.0.1,7443,1,00:00:00:00:00:00,3015320190,0,0,0,957,512,IP,1,0,0,TCP,64,30991,1360527762,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52948,127.0.0.1,7443,1,00:00:00:00:00:00,3015320190,0,0,0,209,512,IP,1,0,0,TCP,64,30992,1360528667,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52948,1,00:00:00:00:00:00,1360528824,0,0,0,52,504,IP,0,0,0,TCP,64,23680,3015320190,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52948,1,00:00:00:00:00:00,1360528824,0,0,0,595,507,IP,1,0,0,TCP,64,23681,3015320190,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52948,1,00:00:00:00:00:00,1360528824,0,0,1,1101,512,IP,1,0,0,TCP,64,23682,3015320733,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52948,127.0.0.1,7443,1,00:00:00:00:00:00,3015321783,0,0,0,52,503,IP,0,0,0,TCP,64,30993,1360528824,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52948,127.0.0.1,7443,1,00:00:00:00:00:00,3015321783,0,0,1,52,512,IP,0,0,0,TCP,64,30994,1360528824,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52948,1,00:00:00:00:00:00,1360528825,0,0,0,52,512,IP,0,0,0,TCP,64,0,3015321783,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52956,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,27033,125351169,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52956,1,00:00:00:00:00:00,125351170,0,0,0,60,65483,IP,0,0,0,TCP,64,0,3131208769,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52956,127.0.0.1,7443,1,00:00:00:00:00:00,3131208770,0,0,0,52,512,IP,0,0,0,TCP,64,27034,125351170,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52956,127.0.0.1,7443,1,00:00:00:00:00:00,3131208770,0,0,0,309,512,IP,1,0,0,TCP,64,27035,125351170,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52956,1,00:00:00:00:00:00,125351427,0,0,0,52,510,IP,0,0,0,TCP,64,24167,3131208770,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52956,1,00:00:00:00:00:00,125351427,0,0,0,1182,512,IP,1,0,0,TCP,64,24168,3131208770,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52956,127.0.0.1,7443,1,00:00:00:00:00:00,3131209900,0,0,0,52,504,IP,0,0,0,TCP,64,27036,125351427,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52956,127.0.0.1,7443,1,00:00:00:00:00:00,3131209900,0,0,0,959,512,IP,1,0,0,TCP,64,27037,125351427,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52956,127.0.0.1,7443,1,00:00:00:00:00:00,3131209900,0,0,0,209,512,IP,1,0,0,TCP,64,27038,125352334,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52956,1,00:00:00:00:00:00,125352491,0,0,0,52,504,IP,0,0,0,TCP,64,24169,3131209900,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52956,1,00:00:00:00:00:00,125352491,0,0,0,595,507,IP,1,0,0,TCP,64,24170,3131209900,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52956,1,00:00:00:00:00:00,125352491,0,0,1,1298,512,IP,1,0,0,TCP,64,24171,3131210443,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52956,127.0.0.1,7443,1,00:00:00:00:00:00,3131211690,0,0,0,52,503,IP,0,0,0,TCP,64,27039,125352491,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52956,127.0.0.1,7443,1,00:00:00:00:00:00,3131211690,0,0,1,52,512,IP,0,0,0,TCP,64,27040,125352491,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52956,1,00:00:00:00:00:00,125352492,0,0,0,52,512,IP,0,0,0,TCP,64,0,3131211690,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52962,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,40562,1624008074,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52962,1,00:00:00:00:00:00,1624008075,0,0,0,60,65483,IP,0,0,0,TCP,64,0,3418713671,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52962,127.0.0.1,7443,1,00:00:00:00:00:00,3418713672,0,0,0,52,512,IP,0,0,0,TCP,64,40563,1624008075,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52962,127.0.0.1,7443,1,00:00:00:00:00:00,3418713672,0,0,0,309,512,IP,1,0,0,TCP,64,40564,1624008075,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52962,1,00:00:00:00:00:00,1624008332,0,0,0,52,510,IP,0,0,0,TCP,64,52931,3418713672,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52962,1,00:00:00:00:00:00,1624008332,0,0,0,1182,512,IP,1,0,0,TCP,64,52932,3418713672,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52962,127.0.0.1,7443,1,00:00:00:00:00:00,3418714802,0,0,0,52,504,IP,0,0,0,TCP,64,40565,1624008332,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52962,127.0.0.1,7443,1,00:00:00:00:00:00,3418714802,0,0,0,958,512,IP,1,0,0,TCP,64,40566,1624008332,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52962,127.0.0.1,7443,1,00:00:00:00:00:00,3418714802,0,0,0,203,512,IP,1,0,0,TCP,64,40567,1624009238,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52962,1,00:00:00:00:00:00,1624009389,0,0,0,52,504,IP,0,0,0,TCP,64,52933,3418714802,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52962,1,00:00:00:00:00:00,1624009389,0,0,0,595,507,IP,1,0,0,TCP,64,52934,3418714802,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52962,1,00:00:00:00:00:00,1624009389,0,0,1,1099,512,IP,1,0,0,TCP,64,52935,3418715345,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52962,127.0.0.1,7443,1,00:00:00:00:00:00,3418716393,0,0,0,52,503,IP,0,0,0,TCP,64,40568,1624009389,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52962,127.0.0.1,7443,1,00:00:00:00:00:00,3418716393,0,0,1,52,512,IP,0,0,0,TCP,64,40569,1624009389,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52962,1,00:00:00:00:00:00,1624009390,0,0,0,52,512,IP,0,0,0,TCP,64,0,3418716393,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52964,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,16237,1380882568,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52964,1,00:00:00:00:00:00,1380882569,0,0,0,60,65483,IP,0,0,0,TCP,64,0,3573522967,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52964,127.0.0.1,7443,1,00:00:00:00:00:00,3573522968,0,0,0,52,512,IP,0,0,0,TCP,64,16238,1380882569,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52964,127.0.0.1,7443,1,00:00:00:00:00:00,3573522968,0,0,0,309,512,IP,1,0,0,TCP,64,16239,1380882569,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52964,1,00:00:00:00:00:00,1380882826,0,0,0,52,510,IP,0,0,0,TCP,64,6262,3573522968,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52964,1,00:00:00:00:00:00,1380882826,0,0,0,1183,512,IP,1,0,0,TCP,64,6263,3573522968,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52964,127.0.0.1,7443,1,00:00:00:00:00:00,3573524099,0,0,0,52,504,IP,0,0,0,TCP,64,16240,1380882826,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52964,127.0.0.1,7443,1,00:00:00:00:00:00,3573524099,0,0,0,957,512,IP,1,0,0,TCP,64,16241,1380882826,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52964,127.0.0.1,7443,1,00:00:00:00:00:00,3573524099,0,0,0,203,512,IP,1,0,0,TCP,64,16242,1380883731,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52964,1,00:00:00:00:00:00,1380883882,0,0,0,52,504,IP,0,0,0,TCP,64,6264,3573524099,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52964,1,00:00:00:00:00:00,1380883882,0,0,0,595,507,IP,1,0,0,TCP,64,6265,3573524099,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52964,1,00:00:00:00:00:00,1380883882,0,0,1,1381,512,IP,1,0,0,TCP,64,6266,3573524642,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52964,127.0.0.1,7443,1,00:00:00:00:00:00,3573525972,0,0,0,52,502,IP,0,0,0,TCP,64,16243,1380883882,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52964,127.0.0.1,7443,1,00:00:00:00:00:00,3573525972,0,0,1,52,512,IP,0,0,0,TCP,64,16244,1380883882,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52964,1,00:00:00:00:00:00,1380883883,0,0,0,52,512,IP,0,0,0,TCP,64,0,3573525972,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52976,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,63189,3254532457,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52976,1,00:00:00:00:00:00,3254532458,0,0,0,60,65483,IP,0,0,0,TCP,64,0,4105498638,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52976,127.0.0.1,7443,1,00:00:00:00:00:00,4105498639,0,0,0,52,512,IP,0,0,0,TCP,64,63190,3254532458,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52976,127.0.0.1,7443,1,00:00:00:00:00:00,4105498639,0,0,0,309,512,IP,1,0,0,TCP,64,63191,3254532458,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52976,1,00:00:00:00:00:00,3254532715,0,0,0,52,510,IP,0,0,0,TCP,64,26758,4105498639,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52976,1,00:00:00:00:00:00,3254532715,0,0,0,1183,512,IP,1,0,0,TCP,64,26759,4105498639,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52976,127.0.0.1,7443,1,00:00:00:00:00:00,4105499770,0,0,0,52,504,IP,0,0,0,TCP,64,63192,3254532715,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52976,127.0.0.1,7443,1,00:00:00:00:00:00,4105499770,0,0,0,958,512,IP,1,0,0,TCP,64,63193,3254532715,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52976,127.0.0.1,7443,1,00:00:00:00:00:00,4105499770,0,0,0,203,512,IP,1,0,0,TCP,64,63194,3254533621,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52976,1,00:00:00:00:00:00,3254533772,0,0,0,52,504,IP,0,0,0,TCP,64,26760,4105499770,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52976,1,00:00:00:00:00:00,3254533772,0,0,0,595,507,IP,1,0,0,TCP,64,26761,4105499770,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52976,1,00:00:00:00:00:00,3254533772,0,0,1,1381,512,IP,1,0,0,TCP,64,26762,4105500313,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52976,127.0.0.1,7443,1,00:00:00:00:00:00,4105501643,0,0,0,52,502,IP,0,0,0,TCP,64,63195,3254533772,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52976,127.0.0.1,7443,1,00:00:00:00:00:00,4105501643,0,0,1,52,512,IP,0,0,0,TCP,64,63196,3254533772,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52976,1,00:00:00:00:00:00,3254533773,0,0,0,52,512,IP,0,0,0,TCP,64,0,4105501643,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52992,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,1576,743292660,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52992,1,00:00:00:00:00:00,743292661,0,0,0,60,65483,IP,0,0,0,TCP,64,0,2822756774,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52992,127.0.0.1,7443,1,00:00:00:00:00:00,2822756775,0,0,0,52,512,IP,0,0,0,TCP,64,1577,743292661,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52992,127.0.0.1,7443,1,00:00:00:00:00:00,2822756775,0,0,0,309,512,IP,1,0,0,TCP,64,1578,743292661,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52992,1,00:00:00:00:00:00,743292918,0,0,0,52,510,IP,0,0,0,TCP,64,6093,2822756775,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52992,1,00:00:00:00:00:00,743292918,0,0,0,1183,512,IP,1,0,0,TCP,64,6094,2822756775,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52992,127.0.0.1,7443,1,00:00:00:00:00:00,2822757906,0,0,0,52,504,IP,0,0,0,TCP,64,1579,743292918,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52992,127.0.0.1,7443,1,00:00:00:00:00:00,2822757906,0,0,0,958,512,IP,1,0,0,TCP,64,1580,743292918,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52992,127.0.0.1,7443,1,00:00:00:00:00:00,2822757906,0,0,0,209,512,IP,1,0,0,TCP,64,1581,743293824,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52992,1,00:00:00:00:00:00,743293981,0,0,0,52,504,IP,0,0,0,TCP,64,6095,2822757906,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52992,1,00:00:00:00:00:00,743293981,0,0,0,595,507,IP,1,0,0,TCP,64,6096,2822757906,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52992,1,00:00:00:00:00:00,743293981,0,0,1,1101,512,IP,1,0,0,TCP,64,6097,2822758449,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52992,127.0.0.1,7443,1,00:00:00:00:00:00,2822759499,0,0,0,52,503,IP,0,0,0,TCP,64,1582,743293981,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52992,127.0.0.1,7443,1,00:00:00:00:00:00,2822759499,0,0,1,52,512,IP,0,0,0,TCP,64,1583,743293981,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52992,1,00:00:00:00:00:00,743293982,0,0,0,52,512,IP,0,0,0,TCP,64,0,2822759499,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52994,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,8059,375195356,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52994,1,00:00:00:00:00:00,375195357,0,0,0,60,65483,IP,0,0,0,TCP,64,0,303778882,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52994,127.0.0.1,7443,1,00:00:00:00:00:00,303778883,0,0,0,52,512,IP,0,0,0,TCP,64,8060,375195357,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52994,127.0.0.1,7443,1,00:00:00:00:00:00,303778883,0,0,0,309,512,IP,1,0,0,TCP,64,8061,375195357,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52994,1,00:00:00:00:00:00,375195614,0,0,0,52,510,IP,0,0,0,TCP,64,20260,303778883,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52994,1,00:00:00:00:00:00,375195614,0,0,0,1182,512,IP,1,0,0,TCP,64,20261,303778883,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52994,127.0.0.1,7443,1,00:00:00:00:00:00,303780013,0,0,0,52,504,IP,0,0,0,TCP,64,8062,375195614,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52994,127.0.0.1,7443,1,00:00:00:00:00:00,303780013,0,0,0,959,512,IP,1,0,0,TCP,64,8063,375195614,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52994,127.0.0.1,7443,1,00:00:00:00:00:00,303780013,0,0,0,209,512,IP,1,0,0,TCP,64,8064,375196521,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52994,1,00:00:00:00:00:00,375196678,0,0,0,52,504,IP,0,0,0,TCP,64,20262,303780013,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52994,1,00:00:00:00:00:00,375196678,0,0,0,595,507,IP,1,0,0,TCP,64,20263,303780013,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52994,1,00:00:00:00:00:00,375196678,0,0,1,1101,512,IP,1,0,0,TCP,64,20264,303780556,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52994,127.0.0.1,7443,1,00:00:00:00:00:00,303781606,0,0,0,52,503,IP,0,0,0,TCP,64,8065,375196678,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,52994,127.0.0.1,7443,1,00:00:00:00:00:00,303781606,0,0,1,52,512,IP,0,0,0,TCP,64,8066,375196678,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,52994,1,00:00:00:00:00:00,375196679,0,0,0,52,512,IP,0,0,0,TCP,64,0,303781606,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,53000,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,50026,3081082116,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,53000,1,00:00:00:00:00:00,3081082117,0,0,0,60,65483,IP,0,0,0,TCP,64,0,388745774,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,53000,127.0.0.1,7443,1,00:00:00:00:00:00,388745775,0,0,0,52,512,IP,0,0,0,TCP,64,50027,3081082117,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,53000,127.0.0.1,7443,1,00:00:00:00:00:00,388745775,0,0,0,309,512,IP,1,0,0,TCP,64,50028,3081082117,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,53000,1,00:00:00:00:00:00,3081082374,0,0,0,52,510,IP,0,0,0,TCP,64,56420,388745775,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,53000,1,00:00:00:00:00:00,3081082374,0,0,0,1184,512,IP,1,0,0,TCP,64,56421,388745775,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,53000,127.0.0.1,7443,1,00:00:00:00:00:00,388746907,0,0,0,52,504,IP,0,0,0,TCP,64,50029,3081082374,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,53000,127.0.0.1,7443,1,00:00:00:00:00:00,388746907,0,0,0,958,512,IP,1,0,0,TCP,64,50030,3081082374,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,53000,127.0.0.1,7443,1,00:00:00:00:00:00,388746907,0,0,0,209,512,IP,1,0,0,TCP,64,50031,3081083280,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,53000,1,00:00:00:00:00:00,3081083437,0,0,0,52,504,IP,0,0,0,TCP,64,56422,388746907,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,53000,1,00:00:00:00:00:00,3081083437,0,0,0,595,507,IP,1,0,0,TCP,64,56423,388746907,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,53000,1,00:00:00:00:00:00,3081083437,0,0,1,1298,512,IP,1,0,0,TCP,64,56424,388747450,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,53000,127.0.0.1,7443,1,00:00:00:00:00:00,388748697,0,0,0,52,503,IP,0,0,0,TCP,64,50032,3081083437,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,53000,127.0.0.1,7443,1,00:00:00:00:00:00,388748697,0,0,1,52,512,IP,0,0,0,TCP,64,50033,3081083437,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,53000,1,00:00:00:00:00:00,3081083438,0,0,0,52,512,IP,0,0,0,TCP,64,0,388748697,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,53008,127.0.0.1,7443,0,00:00:00:00:00:00,0,0,0,0,60,65495,IP,0,1,0,TCP,64,56647,778184297,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,53008,1,00:00:00:00:00:00,778184298,0,0,0,60,65483,IP,0,0,0,TCP,64,0,2768880535,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,53008,127.0.0.1,7443,1,00:00:00:00:00:00,2768880536,0,0,0,52,512,IP,0,0,0,TCP,64,56648,778184298,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,53008,127.0.0.1,7443,1,00:00:00:00:00:00,2768880536,0,0,0,309,512,IP,1,0,0,TCP,64,56649,778184298,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,53008,1,00:00:00:00:00:00,778184555,0,0,0,52,510,IP,0,0,0,TCP,64,12897,2768880536,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,7443,127.0.0.1,53008,1,00:00:00:00:00:00,778184555,0,0,0,1182,512,IP,1,0,0,TCP,64,12898,2768880536,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,53008,127.0.0.1,7443,1,00:00:00:00:00:00,2768881666,0,0,0,52,504,IP,0,0,0,TCP,64,56650,778184555,0,00:00:00:00:00:00,0,benign,normal
127.0.0.1,53008,127.0.0.1,7443,1,00:00:00:00:00:00,2768881666,0,0,0,959,512,IP,1,0,0,TCP,64,56651,778184555,0,00:00:00:00:00:00,0,benign,normal
